dataset,column,day,n_injected_in_day,clean_daily_mean,polluted_daily_mean,abs_bias,bias_pct,snr
weather:tokyo,soil_temperature_7_to_28cm,2025-07-31,1,32.0083,31.9234,0.0849,0.2652,0.0101
weather:tokyo,soil_temperature_7_to_28cm,2025-08-26,1,33.4833,33.634,0.1507,0.45,0.0179
weather:tokyo,soil_temperature_7_to_28cm,2025-09-02,1,33.6958,33.5468,0.149,0.4422,0.0177
weather:tokyo,soil_temperature_7_to_28cm,2025-09-16,1,28.2292,28.109,0.1202,0.4258,0.0142
weather:tokyo,soil_temperature_7_to_28cm,2025-10-02,2,22.9125,22.884,0.0285,0.1242,0.0034
weather:tokyo,soil_temperature_7_to_28cm,2025-10-07,1,23.6292,23.7747,0.1455,0.6159,0.0173
weather:tokyo,soil_temperature_7_to_28cm,2025-11-25,2,12.3,12.4048,0.1048,0.8518,0.0124
weather:tokyo,soil_temperature_7_to_28cm,2025-12-02,1,13.5083,13.547,0.0387,0.2861,0.0046
weather:tokyo,soil_temperature_7_to_28cm,2025-12-06,1,9.4708,9.5032,0.0324,0.3422,0.0038
weather:tokyo,soil_temperature_7_to_28cm,2025-12-07,1,9.4625,9.4855,0.023,0.2428,0.0027
weather:tokyo,soil_temperature_7_to_28cm,2025-12-24,1,8.4583,8.5033,0.045,0.532,0.0053
weather:tokyo,soil_temperature_7_to_28cm,2025-12-26,1,9.5167,9.4914,0.0252,0.2653,0.003
weather:tokyo,soil_temperature_7_to_28cm,2025-12-30,1,6.7958,6.7646,0.0313,0.4601,0.0037
weather:tokyo,soil_temperature_7_to_28cm,2026-02-07,1,8.7875,8.747,0.0405,0.4604,0.0048
weather:tokyo,soil_temperature_7_to_28cm,2026-02-11,1,6.7542,6.7778,0.0237,0.3506,0.0028
weather:tokyo,soil_temperature_7_to_28cm,2026-03-28,1,12.9708,12.9345,0.0363,0.28,0.0043
weather:tokyo,soil_temperature_7_to_28cm,2026-04-09,1,13.325,13.3713,0.0463,0.3478,0.0055
weather:tokyo,soil_temperature_7_to_28cm,2026-04-12,1,17.15,17.0507,0.0993,0.5789,0.0118
weather:tokyo,soil_temperature_7_to_28cm,2026-04-21,1,18.6,18.6722,0.0722,0.3882,0.0086
weather:tokyo,soil_moisture_7_to_28cm,2024-01-01,1,0.1565,0.1559,0.0006,0.3591,0.0075
weather:tokyo,soil_moisture_7_to_28cm,2024-01-05,2,0.1468,0.1484,0.0016,1.1205,0.0221
weather:tokyo,soil_moisture_7_to_28cm,2024-01-07,1,0.1391,0.1397,0.0006,0.4272,0.008
weather:tokyo,soil_moisture_7_to_28cm,2024-01-25,1,0.1777,0.1787,0.0011,0.5942,0.0142
weather:tokyo,soil_moisture_7_to_28cm,2024-01-26,1,0.1778,0.1781,0.0004,0.224,0.0053
weather:tokyo,soil_moisture_7_to_28cm,2024-02-11,1,0.1722,0.1713,0.001,0.5614,0.013
weather:tokyo,soil_moisture_7_to_28cm,2024-03-03,1,0.237,0.2364,0.0006,0.2552,0.0081
weather:tokyo,soil_moisture_7_to_28cm,2024-03-09,1,0.3122,0.3108,0.0013,0.4296,0.018
weather:tokyo,soil_moisture_7_to_28cm,2024-03-14,1,0.3542,0.3557,0.0016,0.4384,0.0209
weather:tokyo,soil_moisture_7_to_28cm,2024-04-18,1,0.2765,0.2775,0.001,0.3569,0.0133
weather:tokyo,soil_moisture_7_to_28cm,2024-04-26,1,0.2623,0.2614,0.0009,0.3442,0.0121
weather:tokyo,soil_moisture_7_to_28cm,2024-05-12,1,0.2586,0.2594,0.0008,0.3054,0.0106
weather:tokyo,soil_moisture_7_to_28cm,2024-05-29,1,0.3542,0.3559,0.0018,0.4952,0.0235
weather:tokyo,soil_moisture_7_to_28cm,2024-06-07,2,0.3498,0.349,0.0008,0.2402,0.0113
weather:tokyo,soil_moisture_7_to_28cm,2024-06-09,1,0.3256,0.3237,0.0019,0.5936,0.026
weather:tokyo,soil_moisture_7_to_28cm,2024-06-13,1,0.3253,0.3271,0.0019,0.5694,0.0249
weather:tokyo,soil_moisture_7_to_28cm,2024-06-24,1,0.4032,0.4013,0.0019,0.4597,0.0249
weather:tokyo,soil_moisture_7_to_28cm,2024-07-08,1,0.3135,0.3151,0.0015,0.4836,0.0204
weather:tokyo,soil_moisture_7_to_28cm,2024-07-17,1,0.3907,0.3893,0.0014,0.3548,0.0186
weather:tokyo,soil_moisture_7_to_28cm,2024-07-28,1,0.2414,0.2408,0.0006,0.2317,0.0075
weather:tokyo,soil_moisture_7_to_28cm,2024-08-05,1,0.1872,0.1864,0.0008,0.4199,0.0106
weather:tokyo,soil_moisture_7_to_28cm,2024-08-13,1,0.16,0.1609,0.0009,0.5876,0.0126
weather:tokyo,soil_moisture_7_to_28cm,2024-08-16,1,0.2006,0.2016,0.001,0.4864,0.0131
weather:tokyo,soil_moisture_7_to_28cm,2024-08-19,1,0.2791,0.2779,0.0013,0.4501,0.0169
weather:tokyo,soil_moisture_7_to_28cm,2024-08-31,2,0.3065,0.3044,0.0022,0.7065,0.0291
weather:tokyo,soil_moisture_7_to_28cm,2024-09-01,1,0.3938,0.395,0.0013,0.3217,0.017
weather:tokyo,soil_moisture_7_to_28cm,2024-09-10,1,0.2779,0.2792,0.0013,0.4759,0.0178
weather:tokyo,soil_moisture_7_to_28cm,2024-09-11,1,0.2687,0.2673,0.0015,0.5417,0.0195
weather:tokyo,soil_moisture_7_to_28cm,2024-09-17,1,0.2239,0.2229,0.001,0.4452,0.0134
weather:tokyo,soil_moisture_7_to_28cm,2024-10-07,1,0.2068,0.2075,0.0008,0.3665,0.0102
weather:tokyo,soil_moisture_7_to_28cm,2024-10-13,1,0.3175,0.3186,0.0012,0.363,0.0155
weather:tokyo,soil_moisture_7_to_28cm,2024-10-18,1,0.2775,0.2789,0.0014,0.4984,0.0186
weather:tokyo,soil_moisture_7_to_28cm,2024-10-21,1,0.2695,0.268,0.0015,0.5447,0.0197
weather:tokyo,soil_moisture_7_to_28cm,2024-11-24,1,0.2398,0.2405,0.0007,0.2835,0.0091
weather:tokyo,soil_moisture_7_to_28cm,2024-11-25,1,0.2292,0.2283,0.0008,0.3671,0.0113
weather:tokyo,soil_moisture_7_to_28cm,2024-12-03,1,0.3019,0.3,0.0018,0.6068,0.0246
weather:tokyo,soil_moisture_7_to_28cm,2024-12-10,1,0.2714,0.2698,0.0016,0.5887,0.0215
weather:tokyo,soil_moisture_7_to_28cm,2024-12-14,1,0.2555,0.2564,0.0009,0.3571,0.0122
weather:tokyo,soil_moisture_7_to_28cm,2024-12-15,1,0.2522,0.2531,0.0008,0.336,0.0114
weather:tokyo,soil_moisture_7_to_28cm,2024-12-31,1,0.2101,0.209,0.0011,0.5062,0.0143
weather:tokyo,soil_moisture_7_to_28cm,2025-01-06,1,0.2044,0.2033,0.0011,0.535,0.0147
weather:tokyo,soil_moisture_7_to_28cm,2025-01-12,1,0.2742,0.2754,0.0012,0.4492,0.0165
weather:tokyo,soil_moisture_7_to_28cm,2025-01-17,1,0.2386,0.2379,0.0007,0.2769,0.0089
weather:tokyo,soil_moisture_7_to_28cm,2025-01-26,1,0.1922,0.191,0.0012,0.6329,0.0163
weather:tokyo,soil_moisture_7_to_28cm,2025-02-01,1,0.1647,0.1643,0.0004,0.2171,0.0048
weather:tokyo,soil_moisture_7_to_28cm,2025-02-13,1,0.1456,0.145,0.0005,0.3777,0.0074
weather:tokyo,soil_moisture_7_to_28cm,2025-03-07,1,0.2311,0.2305,0.0006,0.2508,0.0078
weather:tokyo,soil_moisture_7_to_28cm,2025-03-28,1,0.2765,0.2772,0.0007,0.2454,0.0091
weather:tokyo,soil_moisture_7_to_28cm,2025-04-10,1,0.2595,0.2611,0.0015,0.5851,0.0204
weather:tokyo,soil_moisture_7_to_28cm,2025-04-13,1,0.261,0.2602,0.0008,0.3095,0.0108
weather:tokyo,soil_moisture_7_to_28cm,2025-04-16,1,0.2699,0.2706,0.0007,0.269,0.0097
weather:tokyo,soil_moisture_7_to_28cm,2025-05-02,1,0.1554,0.1561,0.0006,0.4113,0.0086
weather:tokyo,soil_moisture_7_to_28cm,2025-05-04,1,0.2552,0.2567,0.0015,0.5818,0.0199
weather:tokyo,soil_moisture_7_to_28cm,2025-05-11,1,0.2873,0.2879,0.0006,0.2214,0.0085
weather:tokyo,soil_moisture_7_to_28cm,2025-05-22,1,0.2068,0.2059,0.0008,0.4095,0.0114
weather:tokyo,soil_moisture_7_to_28cm,2025-05-23,1,0.1993,0.2001,0.0008,0.388,0.0104
weather:tokyo,soil_moisture_7_to_28cm,2025-06-10,1,0.2812,0.2826,0.0014,0.4946,0.0187
weather:tokyo,soil_moisture_7_to_28cm,2025-06-16,1,0.3495,0.3513,0.0018,0.5136,0.0241
weather:tokyo,soil_moisture_7_to_28cm,2025-06-18,1,0.3103,0.3113,0.001,0.3272,0.0136
weather:tokyo,soil_moisture_7_to_28cm,2025-06-19,1,0.2943,0.2956,0.0013,0.4459,0.0176
weather:tokyo,soil_moisture_7_to_28cm,2025-07-05,1,0.1318,0.1315,0.0004,0.2676,0.0047
weather:tokyo,soil_moisture_7_to_28cm,2025-07-06,1,0.131,0.1314,0.0004,0.2961,0.0052
weather:tokyo,soil_moisture_7_to_28cm,2025-07-13,1,0.2298,0.2286,0.0012,0.5313,0.0164
weather:tokyo,soil_moisture_7_to_28cm,2025-07-31,1,0.211,0.2106,0.0005,0.2143,0.0061
weather:tokyo,soil_moisture_7_to_28cm,2025-08-01,1,0.2102,0.2113,0.0011,0.5025,0.0142
weather:tokyo,soil_moisture_7_to_28cm,2025-08-13,1,0.2118,0.2105,0.0013,0.6104,0.0174
weather:tokyo,soil_moisture_7_to_28cm,2025-08-24,1,0.1929,0.1935,0.0006,0.3332,0.0086
weather:tokyo,soil_moisture_7_to_28cm,2025-09-02,1,0.1785,0.1795,0.001,0.5838,0.014
weather:tokyo,soil_moisture_7_to_28cm,2025-09-17,1,0.215,0.216,0.0011,0.4953,0.0143
weather:tokyo,soil_moisture_7_to_28cm,2025-10-02,1,0.1848,0.1842,0.0006,0.2986,0.0074
weather:tokyo,soil_moisture_7_to_28cm,2025-10-26,1,0.3661,0.3643,0.0017,0.4735,0.0233
weather:tokyo,soil_moisture_7_to_28cm,2025-11-07,1,0.2951,0.2938,0.0012,0.4225,0.0167
weather:tokyo,soil_moisture_7_to_28cm,2025-12-06,1,0.148,0.1473,0.0007,0.4994,0.0099
weather:tokyo,soil_moisture_7_to_28cm,2025-12-26,1,0.148,0.1488,0.0008,0.572,0.0114
weather:tokyo,soil_moisture_7_to_28cm,2025-12-28,1,0.1502,0.1492,0.0009,0.6115,0.0123
weather:tokyo,soil_moisture_7_to_28cm,2026-01-08,1,0.131,0.1303,0.0007,0.5186,0.0091
weather:tokyo,soil_moisture_7_to_28cm,2026-01-19,1,0.13,0.1297,0.0003,0.2403,0.0042
weather:tokyo,soil_moisture_7_to_28cm,2026-02-11,1,0.126,0.1255,0.0005,0.4306,0.0073
weather:tokyo,soil_moisture_7_to_28cm,2026-02-15,1,0.126,0.1255,0.0005,0.3709,0.0063
weather:tokyo,soil_moisture_7_to_28cm,2026-03-06,1,0.2468,0.2454,0.0014,0.5542,0.0184
weather:tokyo,soil_moisture_7_to_28cm,2026-03-28,1,0.1723,0.1718,0.0005,0.3119,0.0072
weather:tokyo,soil_moisture_7_to_28cm,2026-04-12,1,0.243,0.2442,0.0011,0.4614,0.0151
weather:tokyo,soil_moisture_7_to_28cm,2026-04-16,1,0.21,0.2093,0.0007,0.3176,0.009
weather:tokyo,soil_moisture_7_to_28cm,2026-04-23,1,0.15,0.1494,0.0006,0.4035,0.0081
electricity:GB,initialDemandOutturn,2026-01-09,2,36158.3542,35181.8756,976.4786,2.7006,0.212
electricity:GB,initialDemandOutturn,2026-01-10,3,33424.8125,33070.273,354.5395,1.0607,0.077
electricity:GB,initialDemandOutturn,2026-01-12,2,31890.7917,31874.9873,15.8044,0.0496,0.0034
electricity:GB,initialDemandOutturn,2026-01-14,1,34447.0833,33813.1122,633.9711,1.8404,0.1377
electricity:GB,initialDemandOutturn,2026-01-16,2,33555.9792,34625.9969,1070.0178,3.1888,0.2324
electricity:GB,initialDemandOutturn,2026-01-18,1,31079.875,30377.9871,701.8879,2.2583,0.1524
electricity:GB,initialDemandOutturn,2026-01-20,1,31621.6875,32078.0254,456.3379,1.4431,0.0991
electricity:GB,initialDemandOutturn,2026-01-22,3,32472.5625,32254.3942,218.1683,0.6719,0.0474
electricity:GB,initialDemandOutturn,2026-01-29,1,34153.4375,34629.7611,476.3236,1.3947,0.1034
electricity:GB,initialDemandOutturn,2026-01-31,1,29508.0,28940.795,567.205,1.9222,0.1232
electricity:GB,initialDemandOutturn,2026-02-01,3,30717.5625,29645.2884,1072.2741,3.4908,0.2329
electricity:GB,initialDemandOutturn,2026-02-03,1,34577.0833,35046.0311,468.9478,1.3562,0.1018
electricity:GB,initialDemandOutturn,2026-02-06,1,32957.9375,33540.2614,582.3239,1.7669,0.1265
electricity:GB,initialDemandOutturn,2026-02-07,1,30302.3958,29889.2216,413.1742,1.3635,0.0897
electricity:GB,initialDemandOutturn,2026-02-09,1,32286.1458,31487.47,798.6758,2.4737,0.1734
electricity:GB,initialDemandOutturn,2026-02-10,3,33098.0417,32900.8689,197.1728,0.5957,0.0428
electricity:GB,initialDemandOutturn,2026-02-11,2,32085.7708,33115.4371,1029.6663,3.2091,0.2236
electricity:GB,initialDemandOutturn,2026-02-13,2,33403.5,34224.3537,820.8537,2.4574,0.1783
electricity:GB,initialDemandOutturn,2026-02-15,2,30346.2708,31630.7311,1284.4603,4.2327,0.2789
electricity:GB,initialDemandOutturn,2026-02-19,3,34983.1875,33559.036,1424.1515,4.071,0.3093
electricity:GB,initialDemandOutturn,2026-02-20,2,31271.7292,32258.8469,987.1177,3.1566,0.2144
electricity:GB,initialDemandOutturn,2026-02-21,1,27474.5208,27086.7638,387.757,1.4113,0.0842
electricity:GB,initialDemandOutturn,2026-02-24,1,28061.1042,28391.3758,330.2717,1.177,0.0717
electricity:GB,initialDemandOutturn,2026-02-27,2,30169.1458,30299.0764,129.9306,0.4307,0.0282
electricity:GB,initialDemandOutturn,2026-03-01,1,25903.5208,26220.3858,316.865,1.2233,0.0688
electricity:GB,initialDemandOutturn,2026-03-03,1,29711.9583,30269.4497,557.4914,1.8763,0.1211
electricity:GB,initialDemandOutturn,2026-03-04,1,29231.625,29782.7369,551.1119,1.8853,0.1197
electricity:GB,initialDemandOutturn,2026-03-07,2,28939.8542,29752.5332,812.679,2.8082,0.1765
electricity:GB,initialDemandOutturn,2026-03-09,1,30935.3125,31248.2823,312.9698,1.0117,0.068
electricity:GB,initialDemandOutturn,2026-03-10,3,28019.3333,27560.6624,458.6709,1.637,0.0996
electricity:GB,initialDemandOutturn,2026-03-14,1,26009.9375,26316.6076,306.6701,1.179,0.0666
electricity:GB,initialDemandOutturn,2026-03-18,2,26946.5625,27606.6431,660.0806,2.4496,0.1433
electricity:GB,initialDemandOutturn,2026-03-22,1,24768.875,24417.8335,351.0415,1.4173,0.0762
electricity:GB,initialDemandOutturn,2026-03-23,1,27841.625,27381.3822,460.2428,1.6531,0.0999
electricity:GB,initialDemandOutturn,2026-03-24,2,27466.7083,27528.3947,61.6864,0.2246,0.0134
electricity:GB,initialDemandOutturn,2026-03-31,1,27497.1667,27765.0824,267.9157,0.9743,0.0582
electricity:GB,initialDemandOutturn,2026-04-01,1,28197.5,28694.4661,496.9661,1.7624,0.1079
electricity:GB,initialDemandOutturn,2026-04-06,1,22022.1875,21819.9718,202.2157,0.9182,0.0439
electricity:GB,initialDemandOutturn,2026-04-08,2,23885.4583,23799.4745,85.9839,0.36,0.0187
electricity:GB,initialDemandOutturn,2026-04-09,1,24795.8333,24523.3619,272.4715,1.0989,0.0592
electricity:GB,initialDemandOutturn,2026-04-10,2,24400.5208,25291.8041,891.2832,3.6527,0.1935
electricity:GB,initialDemandOutturn,2026-04-11,1,21508.7292,21171.3315,337.3976,1.5687,0.0733
electricity:GB,initialDemandOutturn,2026-04-15,2,25281.8542,25436.2493,154.3952,0.6107,0.0335
electricity:GB,initialDemandOutturn,2026-04-17,1,24470.0208,23965.3131,504.7077,2.0626,0.1096
electricity:GB,initialDemandOutturn,2026-04-19,1,21961.5417,22209.8306,248.289,1.1306,0.0539
electricity:GB,initialDemandOutturn,2026-04-20,1,25396.3542,25880.546,484.1918,1.9065,0.1051
electricity:GB,initialDemandOutturn,2026-04-23,2,23122.125,22497.1584,624.9666,2.7029,0.1357
electricity:GB,initialDemandOutturn,2026-04-24,2,22866.5208,23497.9779,631.4571,2.7615,0.1371
electricity:GB,initialDemandOutturn,2026-04-25,1,20807.3333,21266.7533,459.4199,2.208,0.0998
electricity:GB,initialDemandOutturn,2026-04-29,1,21842.4792,21576.9248,265.5544,1.2158,0.0577
electricity:GB,initialDemandOutturn,2026-04-30,1,21558.6042,21339.109,219.4951,1.0181,0.0477
electricity:GB,initialDemandOutturn,2026-05-01,1,23310.625,23719.6571,409.0321,1.7547,0.0888
electricity:GB,initialDemandOutturn,2026-05-02,1,21561.0208,21879.9054,318.8846,1.479,0.0692
electricity:GB,initialDemandOutturn,2026-05-04,2,23342.3125,23503.4207,161.1082,0.6902,0.035
electricity:GB,initialDemandOutturn,2026-05-05,1,24457.7708,24939.2618,481.491,1.9687,0.1046
electricity:GB,initialDemandOutturn,2026-05-07,2,25322.5417,24585.4707,737.071,2.9107,0.1601
electricity:GB,initialDemandOutturn,2026-05-09,1,20812.3958,21144.4967,332.1008,1.5957,0.0721
electricity:GB,initialDemandOutturn,2026-05-11,1,24556.0625,24834.2689,278.2064,1.1329,0.0604
electricity:GB,initialDemandOutturn,2026-05-15,1,24117.5833,23833.4101,284.1732,1.1783,0.0617
electricity:GB,initialDemandOutturn,2026-05-16,2,23125.1875,23862.0431,736.8556,3.1864,0.16
electricity:GB,initialDemandOutturn,2026-05-17,1,20893.3333,21093.5007,200.1673,0.958,0.0435
electricity:GB,initialDemandOutturn,2026-05-22,1,21564.7083,21187.0612,377.6471,1.7512,0.082
electricity:GB,initialDemandOutturn,2026-05-23,1,19307.375,19673.0723,365.6973,1.8941,0.0794
electricity:GB,initialDemandOutturn,2026-05-25,1,20550.0417,20754.44,204.3983,0.9946,0.0444
electricity:GB,initialDemandOutturn,2026-05-26,1,23947.8125,24266.6478,318.8353,1.3314,0.0692
electricity:GB,initialDemandOutturn,2026-05-28,1,22397.6458,22765.1137,367.4678,1.6407,0.0798
electricity:GB,initialDemandOutturn,2026-05-29,1,21693.5417,21995.7194,302.1777,1.3929,0.0656
electricity:GB,initialDemandOutturn,2026-06-01,2,24098.9167,23854.3838,244.5328,1.0147,0.0531
electricity:GB,initialDemandOutturn,2026-06-02,1,23404.0417,23084.0093,320.0324,1.3674,0.0695
electricity:GB,initialDemandOutturn,2026-06-05,1,21661.4167,21334.5541,326.8625,1.509,0.071
electricity:GB,initialDemandOutturn,2026-06-06,1,21035.4583,20822.5614,212.8969,1.0121,0.0462
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-06,1,40968.7292,41674.7052,705.976,1.7232,0.1424
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-09,1,38415.9167,37762.4587,653.4579,1.701,0.1318
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-10,2,35235.6458,35340.9464,105.3006,0.2988,0.0212
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-12,1,34842.9167,35390.9198,548.0031,1.5728,0.1105
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-17,1,32896.0625,33210.0254,313.9629,0.9544,0.0633
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-18,2,32544.1667,31376.5857,1167.581,3.5877,0.2355
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-19,1,36345.3125,35773.2859,572.0266,1.5739,0.1154
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-20,1,35985.7292,35257.9023,727.8269,2.0225,0.1468
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-21,1,34889.1875,34285.9275,603.26,1.7291,0.1217
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-22,1,35417.7708,35910.1742,492.4034,1.3903,0.0993
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-24,1,30686.625,30160.2807,526.3443,1.7152,0.1062
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-26,1,38096.3125,37575.1391,521.1734,1.368,0.1051
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-28,1,35598.7917,35087.557,511.2347,1.4361,0.1031
electricity:GB,initialTransmissionSystemDemandOutturn,2026-01-31,1,31716.5417,32074.5677,358.026,1.1288,0.0722
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-01,2,32300.6458,33262.491,961.8451,2.9778,0.194
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-09,1,38153.2708,37334.5982,818.6727,2.1457,0.1651
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-10,1,38708.25,37970.6239,737.6261,1.9056,0.1488
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-11,2,37129.125,36996.6872,132.4378,0.3567,0.0267
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-12,2,36261.0417,37334.7052,1073.6635,2.9609,0.2166
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-13,2,37668.2083,36346.4268,1321.7815,3.509,0.2666
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-15,1,33131.125,32535.832,595.293,1.7968,0.1201
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-19,2,38471.9583,37130.6617,1341.2966,3.4864,0.2705
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-20,1,33955.3958,34501.4356,546.0397,1.6081,0.1101
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-21,2,29224.0625,29315.3783,91.3158,0.3125,0.0184
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-23,1,32316.1875,32927.5158,611.3283,1.8917,0.1233
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-24,1,32756.3125,33130.8377,374.5252,1.1434,0.0755
electricity:GB,initialTransmissionSystemDemandOutturn,2026-02-27,1,32595.7708,33199.9119,604.141,1.8534,0.1219
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-04,2,31562.4792,31344.8127,217.6664,0.6896,0.0439
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-06,1,33527.2708,32844.9803,682.2906,2.035,0.1376
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-07,1,30327.875,29985.5764,342.2986,1.1287,0.069
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-08,1,29852.6042,29540.6174,311.9868,1.0451,0.0629
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-10,1,30647.375,30127.1484,520.2266,1.6975,0.1049
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-13,1,31191.0417,31678.431,487.3893,1.5626,0.0983
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-17,1,30301.6667,29880.6288,421.0378,1.3895,0.0849
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-18,2,29131.2917,28855.8935,275.3982,0.9454,0.0555
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-22,1,26833.5,27171.0296,337.5296,1.2579,0.0681
electricity:GB,initialTransmissionSystemDemandOutturn,2026-03-24,1,30768.1875,30421.4864,346.7011,1.1268,0.0699
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-06,2,23263.9792,23939.4045,675.4253,2.9033,0.1362
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-08,1,26070.5625,25629.8066,440.7559,1.6906,0.0889
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-09,1,26301.0417,25943.4836,357.5581,1.3595,0.0721
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-10,1,27441.0625,26773.2644,667.7981,2.4336,0.1347
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-13,1,28491.4792,28896.2469,404.7677,1.4207,0.0816
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-15,1,30444.8333,30961.5209,516.6876,1.6971,0.1042
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-17,1,28128.9167,28498.3753,369.4586,1.3134,0.0745
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-18,1,25107.25,24737.4847,369.7653,1.4727,0.0746
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-22,1,24731.0625,25055.4968,324.4343,1.3118,0.0654
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-23,1,24424.7708,24724.487,299.7162,1.2271,0.0605
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-24,1,24477.4792,23988.0691,489.4101,1.9994,0.0987
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-25,1,22485.9375,22138.784,347.1535,1.5439,0.07
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-26,1,23009.6458,23496.0957,486.4499,2.1141,0.0981
electricity:GB,initialTransmissionSystemDemandOutturn,2026-04-27,1,25791.3958,26180.0305,388.6346,1.5068,0.0784
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-01,2,25035.8542,25189.3812,153.527,0.6132,0.031
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-02,1,23323.7917,23600.887,277.0953,1.188,0.0559
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-04,2,26287.0625,26005.0851,281.9774,1.0727,0.0569
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-09,2,21939.2917,21937.5783,1.7134,0.0078,0.0003
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-10,1,22642.3542,22348.2014,294.1528,1.2991,0.0593
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-11,1,26871.0,26386.5623,484.4377,1.8028,0.0977
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-14,1,25809.6667,26311.9663,502.2996,1.9462,0.1013
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-22,2,23574.7917,23830.928,256.1363,1.0865,0.0517
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-27,1,23741.5833,23309.1158,432.4676,1.8216,0.0872
electricity:GB,initialTransmissionSystemDemandOutturn,2026-05-31,1,21187.3958,21536.9666,349.5708,1.6499,0.0705
electricity:GB,initialTransmissionSystemDemandOutturn,2026-06-03,1,24283.1458,24542.8164,259.6705,1.0693,0.0524
electricity:GB,initialTransmissionSystemDemandOutturn,2026-06-05,1,24109.2292,23807.5368,301.6924,1.2514,0.0609
